
계급별통계
[검색조건]
,분류: 지상
,요소 : 기온
,검색구분 : 월
,지역/지점명 : 서울
,기간 : 2009 ~ 2019년 01 ~ 12월


	
		지점번호,지점명,일시,평균기온(℃),평균최고기온(℃),최고기온(℃),	최고기온일자,평균최저기온(℃),최저기온(℃),최저기온일자
		108,서울,2009-01,-2.0,2.3,12.2,2009-01-30,-5.5,-11.4,2009-01-24
		108,서울,2009-02,2.9,6.8,16.1,2009-02-13,-0.6,-8.6,2009-02-17
		108,서울,2009-03,6.0,10.6,22.2,2009-03-21,1.8,-3.3,2009-03-14
		108,서울,2009-04,12.7,18.0,25.8,2009-04-19,8.1,2.2,2009-04-01
		108,서울,2009-05,19.1,24.3,31.0,2009-05-28,14.6,9.8,2009-05-05
		108,서울,2009-06,22.4,26.7,32.4,2009-06-27,18.8,14.3,2009-06-01
		108,서울,2009-07,24.3,28.2,32.4,2009-07-16,21.0,18.7,2009-07-10
		108,서울,2009-08,25.7,29.5,34.4,2009-08-16,22.4,16.4,2009-08-31
		108,서울,2009-09,21.8,26.3,29.9,2009-09-06,17.7,14.4,2009-09-22
		108,서울,2009-10,16.0,20.9,26.4,2009-10-01,11.7,6.2,2009-10-20
		108,서울,2009-11,6.9,10.4,21.8,2009-11-09,3.7,-4.3,2009-11-18
		108,서울,2009-12,-1.0,2.5,10.1,2009-12-01,-4.2,-12.9,2009-12-31
		108,서울,2010-01,-4.5,-0.7,8.4,2010-01-20,-8.1,-15.3,2010-01-13
		108,서울,2010-02,1.4,4.9,17.9,2010-02-24,-1.7,-10.8,2010-02-03
		108,서울,2010-03,4.3,8.1,14.2,2010-03-30,0.5,-4.0,2010-03-10
		108,서울,2010-04,9.5,14.0,20.7,2010-04-20,5.6,1.1,2010-04-03
		108,서울,2010-05,17.2,22.0,28.6,2010-05-21,13.0,5.8,2010-05-01
		108,서울,2010-06,23.4,28.2,32.7,2010-06-10,19.3,12.1,2010-06-01
		108,서울,2010-07,25.8,29.3,32.3,2010-07-20,23.1,21.0,2010-07-12
		108,서울,2010-08,26.5,30.0,33.8,2010-08-05,23.8,19.9,2010-08-25
		108,서울,2010-09,21.8,26.0,31.4,2010-09-01,18.5,8.4,2010-09-30
		108,서울,2010-10,14.5,19.3,24.2,2010-10-09,10.4,0.7,2010-10-27
		108,서울,2010-11,6.5,11.3,17.4,2010-11-13,2.5,-5.2,2010-11-28
		108,서울,2010-12,-1.3,3.1,13.5,2010-12-02,-5.1,-15.1,2010-12-24
		108,서울,2011-01,-7.2,-3.4,0.3,2011-01-14,-10.5,-17.8,2011-01-16
		108,서울,2011-02,1.2,5.9,13.2,2011-02-26,-2.5,-9.2,2011-02-12
		108,서울,2011-03,3.6,8.3,16.8,2011-03-31,-0.1,-5.5,2011-03-03
		108,서울,2011-04,10.7,15.6,19.0,2011-04-15,6.8,4.3,2011-04-01
		108,서울,2011-05,17.9,23.0,31.2,2011-05-29,13.6,8.5,2011-05-02
		108,서울,2011-06,22.0,26.6,32.9,2011-06-19,18.4,14.4,2011-06-03
		108,서울,2011-07,24.6,28.0,34.1,2011-07-18,22.0,18.9,2011-07-04
		108,서울,2011-08,25.8,29.5,34.1,2011-08-05,23.0,18.1,2011-08-23
		108,서울,2011-09,21.8,26.6,32.4,2011-09-02,17.7,10.3,2011-09-30
		108,서울,2011-10,14.2,19.3,23.4,2011-10-13,9.7,3.1,2011-10-26
		108,서울,2011-11,10.7,14.7,25.9,2011-11-05,7.2,-5.5,2011-11-24
		108,서울,2011-12,-0.9,2.9,9.1,2011-12-03,-4.1,-10.6,2011-12-17
		108,서울,2012-01,-2.8,1.3,8.4,2012-01-19,-6.3,-12.2,2012-01-23
		108,서울,2012-02,-2.0,3.0,12.1,2012-02-22,-6.0,-17.1,2012-02-02
		108,서울,2012-03,5.1,9.5,16.2,2012-03-29,1.5,-5.7,2012-03-12
		108,서울,2012-04,12.3,17.9,29.4,2012-04-30,7.8,0.6,2012-04-07
		108,서울,2012-05,19.7,25.1,29.3,2012-05-22,15.4,12.0,2012-05-18
		108,서울,2012-06,24.1,29.7,33.5,2012-06-19,20.0,16.3,2012-06-01
		108,서울,2012-07,25.4,29.0,33.2,2012-07-29,22.4,18.5,2012-07-07
		108,서울,2012-08,27.1,30.9,36.7,2012-08-05,23.9,18.7,2012-08-31
		108,서울,2012-09,21.0,25.0,29.5,2012-09-02,17.4,12.0,2012-09-30
